task_id,name,flag,activity,phases,substrates,module_count
TSK_CAULK_STAGE_MATERIALS,Material Staging,NO_QT,,apply,ext_caulk_joint,1
TSK_CAULK_STAGE_MATERIALS,Material Staging,ACTIVITY_UNMATCHED,,apply,ext_caulk_joint,1
TSK_CAULK_STAGE_MATERIALS,Material Staging,"PHASE_DOCTRINE_HINT(name->prep, derived->apply)",,apply,ext_caulk_joint,1
TSK_CAULK_TAPE_REMOVE,Tape Removal + Cleanup,NO_QT,,apply,ext_caulk_joint,1
TSK_CAULK_TAPE_REMOVE,Tape Removal + Cleanup,ACTIVITY_UNMATCHED,,apply,ext_caulk_joint,1
TSK_CAULK_TAPE_REMOVE,Tape Removal + Cleanup,"PHASE_DOCTRINE_HINT(name->prep, derived->apply)",,apply,ext_caulk_joint,1
TSK_CBRP_ADHESION,Adhesion Test,NO_SUBSTRATE,,prep,,1
TSK_CBRP_ADHESION,Adhesion Test,ACTIVITY_UNMATCHED,,prep,,1
TSK_CBRP_ASSESS,Condition Assessment,NO_SUBSTRATE,,prep,,1
TSK_CBRP_ASSESS,Condition Assessment,ACTIVITY_UNMATCHED,,prep,,1
TSK_CBRP_ASSESS_ADHESION,Adhesion Test (ASTM D3359),ACTIVITY_UNMATCHED,,setup,cabinet,1
TSK_CBRP_ASSESS_COATING_ID,Coating Identification — Latex vs Oil vs Factory,ACTIVITY_UNMATCHED,,setup,cabinet,1
TSK_CBRP_ASSESS_CONDITION,Visual Condition Scan,ACTIVITY_UNMATCHED,,setup,cabinet,1
TSK_CBRP_COATING_ID,Coating ID,NO_SUBSTRATE,,prep,,1
TSK_CBRP_COATING_ID,Coating ID,ACTIVITY_UNMATCHED,,prep,,1
TSK_CBRP_DUST,Dust Cleanup,NO_SUBSTRATE,,prep,,1
TSK_CBRP_DUST,Dust Cleanup,ACTIVITY_UNMATCHED,,prep,,1
TSK_CBRP_DUST_CLEANUP,Prep Dust Cleanup,ACTIVITY_UNMATCHED,,prep,cabinet,1
TSK_CBRP_EQUIP_CLEAN,Clean Equipment,NO_SUBSTRATE,,cleanup,,1
TSK_CBRP_EQUIP_CLEAN,Clean Equipment,ACTIVITY_UNMATCHED,,cleanup,,1
TSK_CBRP_FILL,Fill/Spackle,NO_SUBSTRATE,,prep,,1
TSK_CBRP_FILL,Fill/Spackle,ACTIVITY_UNMATCHED,,prep,,1
TSK_CBRP_FILL_PATCH,Fill/Patch Damaged Areas,ACTIVITY_UNMATCHED,,prep,cabinet,1
TSK_CBRP_FINAL_TOUCHUP,Final Touch-Up,ACTIVITY_UNMATCHED,,cleanup,cabinet,2
TSK_CBRP_FINISH_BRUSH,Finish 1 - Brush,NO_SUBSTRATE,,finish,,1
TSK_CBRP_FINISH_BRUSH,Finish 1 - Brush,ACTIVITY_UNMATCHED,,finish,,1
TSK_CBRP_FINISH_BRUSH_C1,Brush Finish Coat 1,ACTIVITY_UNMATCHED,,apply,cabinet,1
TSK_CBRP_FINISH_BRUSH_C2,Finish 2 - Brush,ACTIVITY_UNMATCHED,,apply;finish,cabinet,2
TSK_CBRP_FINISH_BRUSH_C2,Finish 2 - Brush,MULTI_PHASE,,apply;finish,cabinet,2
TSK_CBRP_FINISH_SPRAY,Finish 1 - Spray,NO_SUBSTRATE,,finish,,1
TSK_CBRP_FINISH_SPRAY,Finish 1 - Spray,ACTIVITY_UNMATCHED,,finish,,1
TSK_CBRP_FINISH_SPRAY_C1,Spray Finish Coat 1,ACTIVITY_UNMATCHED,,apply,cabinet,1
TSK_CBRP_FINISH_SPRAY_C2,Finish 2 - Spray,ACTIVITY_UNMATCHED,,apply;finish,cabinet,2
TSK_CBRP_FINISH_SPRAY_C2,Finish 2 - Spray,MULTI_PHASE,,apply;finish,cabinet,2
TSK_CBRP_INSPECT,Interstage Inspection,NO_SUBSTRATE,,interstage,,1
TSK_CBRP_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,,1
TSK_CBRP_INTERCOAT_SAND_DOOR,Intercoat Sand - Door/Panel,ACTIVITY_UNMATCHED,,interstage,cabinet,1
TSK_CBRP_INTERCOAT_SAND_FRAME,Intercoat Sand - Frame,ACTIVITY_UNMATCHED,,interstage,cabinet,1
TSK_CBRP_INTERSTAGE_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,cabinet,1
TSK_CBRP_INTERSTAGE_TOUCHUP,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,cabinet,1
TSK_CBRP_INTER_SAND,Intercoat Sand 220 (QT4),NO_SUBSTRATE,,interstage,,1
TSK_CBRP_INTER_SAND,Intercoat Sand 220 (QT4),ACTIVITY_UNMATCHED,,interstage,,1
TSK_CBRP_INTER_TOUCHUP,Interstage Touch-Up,NO_SUBSTRATE,,interstage,,1
TSK_CBRP_INTER_TOUCHUP,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,,1
TSK_CBRP_PRIME_BRUSH,Prime - Brush,NO_SUBSTRATE,Brush Prime,prime,,1
TSK_CBRP_PRIME_SPRAY,Prime - Spray,NO_SUBSTRATE,Spray Prime,prime,,1
TSK_CBRP_PROTECT_TEARDOWN,Protection Material Removal,ACTIVITY_UNMATCHED,,cleanup,cabinet,1
TSK_CBRP_SAND,Sand/Scuff,NO_SUBSTRATE,,prep,,1
TSK_CBRP_SAND,Sand/Scuff,ACTIVITY_UNMATCHED,,prep,,1
TSK_CBRP_SAND_SCUFF,Sand/Scuff Sound Paint for Adhesion,ACTIVITY_UNMATCHED,,prep,cabinet,1
TSK_CBRP_SCRAPE,Scrape Failing Paint,NO_SUBSTRATE,,prep,,1
TSK_CBRP_SCRAPE,Scrape Failing Paint,ACTIVITY_UNMATCHED,,prep,,1
TSK_CBRP_SCRAPE_FAILING,Scrape Loose & Failing Paint,ACTIVITY_UNMATCHED,,prep,cabinet,1
TSK_CBRP_SITE_CLEANUP,Site Cleanup,ACTIVITY_UNMATCHED,,cleanup,cabinet,1
TSK_CBRP_WASH_DEGREASE,Wash/Degrease Surface (Kitchen Critical),ACTIVITY_UNMATCHED,,prep,cabinet,1
TSK_CEIL_CUT_IN_WALL_PRIME,Cut-In Ceiling at Wall Line (Primer),ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_CEIL_CUT_IN_WALL_PRIME,Cut-In Ceiling at Wall Line (Primer),"PHASE_DOCTRINE_HINT(name->prime, derived->apply)",,apply,drywall,1
TSK_CEIL_CUT_IN_WALL_SPRAY_PRIME,Cut-In Wall Line After Ceiling Spray,"PHASE_DOCTRINE_HINT(name->prime, derived->apply)",Spray Prime,apply,drywall,1
TSK_CEIL_FINAL_INSPECT_PRIME,Final Inspect Primed Ceiling,"PHASE_DOCTRINE_HINT(name->prime, derived->cleanup)",Final Inspect,cleanup,drywall,2
TSK_CEIL_INSPECT_PREPRIME,Inspect Bare Ceiling,"PHASE_DOCTRINE_HINT(name->prime, derived->prep)",Inspect Bare,prep,drywall,2
TSK_CEIL_MASK_ADJACENT,Mask Wall Edge for Ceiling Spray,ACTIVITY_UNMATCHED,,setup,drywall,1
TSK_CEIL_REMOVE_MASKING,Remove Ceiling Wall-Edge Masking,ACTIVITY_UNMATCHED,,cleanup,drywall,1
TSK_CEIL_VACUUM_DUST_PREPRIME,Vacuum Ceiling Dust,"PHASE_DOCTRINE_HINT(name->prime, derived->prep)",Vacuum Dust,prep,drywall,1
TSK_CLEAR_BRUSH_LF,Clear Brush (LF),ACTIVITY_UNMATCHED,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_CLEAR_BRUSH_LF,Clear Brush (LF),MULTI_SUBSTRATE,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_CLEAR_BRUSH_SF,Clear Brush (SF),ACTIVITY_UNMATCHED,,finish,int_wainscot;int_wood_ceiling;int_wood_wall,3
TSK_CLEAR_SPRAY_LF,Clear Spray (LF),ACTIVITY_UNMATCHED,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_CLEAR_SPRAY_LF,Clear Spray (LF),MULTI_SUBSTRATE,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_CLEAR_SPRAY_SF,Clear Spray (SF),ACTIVITY_UNMATCHED,,finish,int_wainscot;int_wood_ceiling;int_wood_wall,3
TSK_CLOSET_SHELF_PROT_EDGE_SETUP,Mask Closet Shelf — Edge tape only (setup),NO_QT,,setup,closet,4
TSK_CLOSET_SHELF_PROT_EDGE_SETUP,Mask Closet Shelf — Edge tape only (setup),ACTIVITY_UNMATCHED,,setup,closet,4
TSK_CLOSET_SHELF_PROT_EDGE_TEARDOWN,Remove Closet Shelf Edge Mask,NO_QT,,setup,closet,1
TSK_CLOSET_SHELF_PROT_EDGE_TEARDOWN,Remove Closet Shelf Edge Mask,ACTIVITY_UNMATCHED,,setup,closet,1
TSK_CLOSET_SHELF_PROT_ENCAP_SETUP,Mask Closet Shelf — Encapsulate (setup),NO_QT,,setup,closet,2
TSK_CLOSET_SHELF_PROT_ENCAP_SETUP,Mask Closet Shelf — Encapsulate (setup),ACTIVITY_UNMATCHED,,setup,closet,2
TSK_CLOSET_SHELF_PROT_ENCAP_TEARDOWN,Remove Closet Shelf Encapsulate Mask,NO_QT,,setup,closet,2
TSK_CLOSET_SHELF_PROT_ENCAP_TEARDOWN,Remove Closet Shelf Encapsulate Mask,ACTIVITY_UNMATCHED,,setup,closet,2
TSK_CLOSET_SHELF_PROT_FULL_SETUP,Mask Closet Shelf — Full drape (setup),NO_QT,,setup,closet,2
TSK_CLOSET_SHELF_PROT_FULL_SETUP,Mask Closet Shelf — Full drape (setup),ACTIVITY_UNMATCHED,,setup,closet,2
TSK_CLOSET_SHELF_PROT_FULL_TEARDOWN,Remove Closet Shelf Full Drape,NO_QT,,setup,closet,2
TSK_CLOSET_SHELF_PROT_FULL_TEARDOWN,Remove Closet Shelf Full Drape,ACTIVITY_UNMATCHED,,setup,closet,2
TSK_CLOSET_SHELF_PROT_PARTIAL_SETUP,Mask Closet Shelf — Partial perimeter (setup),NO_QT,,setup,closet,2
TSK_CLOSET_SHELF_PROT_PARTIAL_SETUP,Mask Closet Shelf — Partial perimeter (setup),ACTIVITY_UNMATCHED,,setup,closet,2
TSK_CLOSET_SHELF_PROT_PARTIAL_TEARDOWN,Remove Closet Shelf Partial Mask,NO_QT,,setup,closet,2
TSK_CLOSET_SHELF_PROT_PARTIAL_TEARDOWN,Remove Closet Shelf Partial Mask,ACTIVITY_UNMATCHED,,setup,closet,2
TSK_CLRP_ADHESION,Adhesion Test,NO_SUBSTRATE,,prep,,1
TSK_CLRP_ADHESION,Adhesion Test,ACTIVITY_UNMATCHED,,prep,,1
TSK_CLRP_ASSESS,Condition Assessment,NO_SUBSTRATE,,prep,,1
TSK_CLRP_ASSESS,Condition Assessment,ACTIVITY_UNMATCHED,,prep,,1
TSK_CLRP_ASSESS_ADHESION,Adhesion Test (ASTM D3359),ACTIVITY_UNMATCHED,,setup,closet,1
TSK_CLRP_ASSESS_COATING_ID,Coating Identification — Latex vs Oil,ACTIVITY_UNMATCHED,,setup,closet,1
TSK_CLRP_ASSESS_CONDITION,Visual Condition Scan,ACTIVITY_UNMATCHED,,setup,closet,1
TSK_CLRP_COATING_ID,Coating ID,NO_SUBSTRATE,,prep,,1
TSK_CLRP_COATING_ID,Coating ID,ACTIVITY_UNMATCHED,,prep,,1
TSK_CLRP_DUST,Dust Cleanup,NO_SUBSTRATE,,prep,,1
TSK_CLRP_DUST,Dust Cleanup,ACTIVITY_UNMATCHED,,prep,,1
TSK_CLRP_DUST_CLEANUP,Prep Dust Cleanup,ACTIVITY_UNMATCHED,,prep,closet,1
TSK_CLRP_EQUIP_CLEAN,Clean Equipment,NO_SUBSTRATE,,cleanup,,1
TSK_CLRP_EQUIP_CLEAN,Clean Equipment,ACTIVITY_UNMATCHED,,cleanup,,1
TSK_CLRP_FILL,Fill/Spackle,NO_SUBSTRATE,,prep,,1
TSK_CLRP_FILL,Fill/Spackle,ACTIVITY_UNMATCHED,,prep,,1
TSK_CLRP_FILL_PATCH,Fill/Patch Damaged Areas,ACTIVITY_UNMATCHED,,prep,closet,1
TSK_CLRP_FINAL_TOUCHUP,Final Touch-Up,ACTIVITY_UNMATCHED,,cleanup,closet,2
TSK_CLRP_FINISH_BRUSH,Finish 1 - Brush,NO_SUBSTRATE,,finish,,1
TSK_CLRP_FINISH_BRUSH,Finish 1 - Brush,ACTIVITY_UNMATCHED,,finish,,1
TSK_CLRP_FINISH_BRUSH_C2,Finish 2 - Brush,NO_SUBSTRATE,,finish,,1
TSK_CLRP_FINISH_BRUSH_C2,Finish 2 - Brush,ACTIVITY_UNMATCHED,,finish,,1
TSK_CLRP_FINISH_ROLL,Finish 1 - Roll,NO_SUBSTRATE,,finish,,1
TSK_CLRP_FINISH_ROLL,Finish 1 - Roll,ACTIVITY_UNMATCHED,,finish,,1
TSK_CLRP_FINISH_ROLL_C1,Roll Finish Coat 1,ACTIVITY_UNMATCHED,,apply,closet,1
TSK_CLRP_FINISH_ROLL_C2,Finish 2 - Roll,ACTIVITY_UNMATCHED,,apply;finish,closet,2
TSK_CLRP_FINISH_ROLL_C2,Finish 2 - Roll,MULTI_PHASE,,apply;finish,closet,2
TSK_CLRP_FINISH_SPRAY,Finish 1 - Spray,NO_SUBSTRATE,,finish,,1
TSK_CLRP_FINISH_SPRAY,Finish 1 - Spray,ACTIVITY_UNMATCHED,,finish,,1
TSK_CLRP_FINISH_SPRAY_C1,Spray Finish Coat 1,ACTIVITY_UNMATCHED,,apply,closet,1
TSK_CLRP_FINISH_SPRAY_C2,Finish 2 - Spray,ACTIVITY_UNMATCHED,,apply;finish,closet,2
TSK_CLRP_FINISH_SPRAY_C2,Finish 2 - Spray,MULTI_PHASE,,apply;finish,closet,2
TSK_CLRP_INSPECT,Interstage Inspection,NO_SUBSTRATE,,interstage,,1
TSK_CLRP_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,,1
TSK_CLRP_INTERSTAGE_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,closet,1
TSK_CLRP_INTERSTAGE_TOUCHUP,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,closet,1
TSK_CLRP_INTER_TOUCHUP,Interstage Touch-Up,NO_SUBSTRATE,,interstage,,1
TSK_CLRP_INTER_TOUCHUP,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,,1
TSK_CLRP_PRIME_BRUSH,Prime - Brush,NO_SUBSTRATE,Brush Prime,prime,,1
TSK_CLRP_PRIME_ROLL,Prime - Roll,NO_SUBSTRATE,Roll Prime,prime,,1
TSK_CLRP_PRIME_SPRAY,Prime - Spray,NO_SUBSTRATE,Spray Prime,prime,,1
TSK_CLRP_PROTECT_TEARDOWN,Protection Material Removal,ACTIVITY_UNMATCHED,,cleanup,closet,1
TSK_CLRP_SAND,Sand/Scuff,NO_SUBSTRATE,,prep,,1
TSK_CLRP_SAND,Sand/Scuff,ACTIVITY_UNMATCHED,,prep,,1
TSK_CLRP_SAND_SCUFF,Sand/Scuff Sound Paint for Adhesion,ACTIVITY_UNMATCHED,,prep,closet,1
TSK_CLRP_SCRAPE,Scrape Failing Paint,NO_SUBSTRATE,,prep,,1
TSK_CLRP_SCRAPE,Scrape Failing Paint,ACTIVITY_UNMATCHED,,prep,,1
TSK_CLRP_SCRAPE_FAILING,Scrape Loose & Failing Paint,ACTIVITY_UNMATCHED,,prep,closet,1
TSK_CLRP_SITE_CLEANUP,Site Cleanup,ACTIVITY_UNMATCHED,,cleanup,closet,1
TSK_CLRP_WASH,Wash/Clean,NO_SUBSTRATE,,prep,,1
TSK_CLRP_WASH,Wash/Clean,ACTIVITY_UNMATCHED,,prep,,1
TSK_CLRP_WASH_CLEAN,Wash/Clean Surface,ACTIVITY_UNMATCHED,,prep,closet,1
TSK_CLSH_APPLY_BR,Brush + Mini-Roller Closet Shelf Finish Coat,ACTIVITY_UNMATCHED,,apply,closet,1
TSK_CLSH_APPLY_ROLLOFF,Spray + Roll-Off Closet Shelf Finish Coat,ACTIVITY_UNMATCHED,,apply,closet,1
TSK_CLSH_APPLY_SPRAY,Spray Closet Shelf Finish Coat,ACTIVITY_UNMATCHED,,apply,closet,1
TSK_CLSH_DEGLOSS,Degloss Melamine Surfaces,ACTIVITY_UNMATCHED,,prep,closet,1
TSK_CLSH_DUST,Dust Closet Shelf Surfaces,ACTIVITY_UNMATCHED,,prep,closet,1
TSK_CLSH_FIXTURE_COVER,Cover Fixtures Near Closet Shelf,ACTIVITY_UNMATCHED,,setup,closet,1
TSK_CLSH_INSPECT,Inspect Closet Shelf Surfaces,ACTIVITY_UNMATCHED,,prep,closet,1
TSK_CLSH_INTER_INSPECT,Inspect Closet Shelf Between Coats,ACTIVITY_UNMATCHED,,interstage,closet,1
TSK_CLSH_INTER_SAND,Interstage Sand Closet Shelf,ACTIVITY_UNMATCHED,,interstage,closet,1
TSK_CLSH_INTER_TACK,Interstage Tack Closet Shelf,ACTIVITY_UNMATCHED,,interstage,closet,1
TSK_CLSH_PRIME_BONDING_BRUSH,Brush Bonding Primer on Closet Shelf,ACTIVITY_UNMATCHED,,prime,closet,1
TSK_CLSH_PRIME_WOOD_BRUSH,Brush Wood Primer on Closet Shelf,ACTIVITY_UNMATCHED,,prime,closet,1
TSK_CLSH_REMOVE_WALL_MASK,Remove Closet Shelf Wall Masking,ACTIVITY_UNMATCHED,,cleanup,closet,1
TSK_CLSH_SAND,Sand Closet Shelf Surfaces,ACTIVITY_UNMATCHED,,prep,closet,1
TSK_CLSH_TACK,Tack Closet Shelf Surfaces,ACTIVITY_UNMATCHED,,prep,closet,1
TSK_CLSH_WALL_MASK,Mask Wall Adjacent to Closet Shelf,ACTIVITY_UNMATCHED,,setup,closet,1
TSK_CONDITIONER_LF,Wood Conditioner (LF),ACTIVITY_UNMATCHED,,prep,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_CONDITIONER_LF,Wood Conditioner (LF),MULTI_SUBSTRATE,,prep,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_CONDITIONER_SF,Wood Conditioner (SF),ACTIVITY_UNMATCHED,,prep,int_wainscot;int_wood_ceiling;int_wood_wall,3
TSK_CONTAINMENT_DOOR_ZIPPER,Containment Door Zipper,NO_QT,,setup,room_protection,1
TSK_CONTAINMENT_DOOR_ZIPPER,Containment Door Zipper,ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_CONTAINMENT_SETUP,Containment Setup,NO_QT,,setup,room_protection,1
TSK_CONTAINMENT_SETUP,Containment Setup,ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_CONTAINMENT_TEARDOWN,Containment Teardown,NO_QT,,cleanup,room_protection,1
TSK_CONTAINMENT_TEARDOWN,Containment Teardown,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_CUTIN_TAPE_LF,Cut-In Wall (To Tape Line),ORPHAN,,,,0
TSK_CUTIN_TAPE_LF,Cut-In Wall (To Tape Line),ACTIVITY_UNMATCHED,,,,0
TSK_CUTIN_WALL_LF,Cut-In Wall (Freehand Brush),ORPHAN,,,,0
TSK_CUTIN_WALL_LF,Cut-In Wall (Freehand Brush),ACTIVITY_UNMATCHED,,,,0
TSK_CUTIN_WALL_TO_BASEBOARD,Cut-In Wall to Baseboard,ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_CUTIN_WALL_TO_CASING_DOOR,Cut-In Wall to Door Casing,ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_CUTIN_WALL_TO_CASING_WINDOW,Cut-In Wall to Window Casing,ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_CUTIN_WALL_TO_CEILING,Cut-In Wall to Ceiling,ACTIVITY_UNMATCHED,,apply,drywall,2
TSK_CUTIN_WALL_TO_CHAIR_RAIL,Cut-In Wall to Chair Rail,ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_CUTIN_WALL_TO_CROWN,Cut-In Wall to Crown,ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_CUTIN_WALL_TO_PANEL_MOLD,Cut-In Wall to Panel Mold,ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_CUTIN_WALL_TO_PICTURE_RAIL,Cut-In Wall to Picture Rail,ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_CUTIN_WALL_TO_SHADOW_BOX,Cut-In Wall to Shadow Box,ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_CUTIN_WALL_TO_TRIM,Cut-In Wall to Trim,ORPHAN,,,,0
TSK_CUTIN_WALL_TO_TRIM,Cut-In Wall to Trim,ACTIVITY_UNMATCHED,,,,0
TSK_CUTIN_WALL_TO_WINDOW_APRON,Cut-In Wall to Window Apron,ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_CUTIN_WALL_TO_WINDOW_STOOL,Cut-In Wall to Window Stool,ACTIVITY_UNMATCHED,,apply,drywall,1
TSK_DCRP_ADHESION,Adhesion Test,ACTIVITY_UNMATCHED,,prep,int_drywall_ceiling,1
TSK_DCRP_ASSESS,Condition Assessment,ACTIVITY_UNMATCHED,,prep,int_drywall_ceiling,1
TSK_DCRP_ASSESS_ADHESION,Adhesion Test (ASTM D3359),ACTIVITY_UNMATCHED,,setup,drywall_ceiling,1
TSK_DCRP_ASSESS_COATING_ID,Coating Identification — Latex vs Oil,ACTIVITY_UNMATCHED,,setup,drywall_ceiling,1
TSK_DCRP_ASSESS_CONDITION,Visual Condition Scan,ACTIVITY_UNMATCHED,,setup,drywall_ceiling,1
TSK_DCRP_COATING_ID,Coating ID,ACTIVITY_UNMATCHED,,prep,int_drywall_ceiling,1
TSK_DCRP_DUST,Dust Cleanup,ACTIVITY_UNMATCHED,,prep,int_drywall_ceiling,1
TSK_DCRP_DUST_CLEANUP,Prep Dust Cleanup,ACTIVITY_UNMATCHED,,prep,drywall_ceiling,1
TSK_DCRP_EQUIP_CLEAN,Clean Equipment,ACTIVITY_UNMATCHED,,cleanup,int_drywall_ceiling,1
TSK_DCRP_FILL,Fill/Spackle,ACTIVITY_UNMATCHED,,prep,int_drywall_ceiling,1
TSK_DCRP_FILL_PATCH,Fill/Patch Damaged Areas,ACTIVITY_UNMATCHED,,prep,drywall_ceiling,1
TSK_DCRP_FINAL_INSPECT,Final Inspection,PI_INT_PREFIX_DUPE,Final Inspect,cleanup,drywall_ceiling;int_drywall_ceiling,2
TSK_DCRP_FINAL_TOUCHUP,Final Touch-Up,ACTIVITY_UNMATCHED,,cleanup,drywall_ceiling;int_drywall_ceiling,2
TSK_DCRP_FINAL_TOUCHUP,Final Touch-Up,PI_INT_PREFIX_DUPE,,cleanup,drywall_ceiling;int_drywall_ceiling,2
TSK_DCRP_FINISH_BRUSH,Finish 1 - Brush,ACTIVITY_UNMATCHED,,finish,int_drywall_ceiling,1
TSK_DCRP_FINISH_BRUSH_C2,Finish 2 - Brush,ACTIVITY_UNMATCHED,,finish,int_drywall_ceiling,1
TSK_DCRP_FINISH_ROLL,Finish 1 - Roll,ACTIVITY_UNMATCHED,,finish,int_drywall_ceiling,1
TSK_DCRP_FINISH_ROLL_C1,Roll Finish Coat 1,ACTIVITY_UNMATCHED,,apply,drywall_ceiling,1
TSK_DCRP_FINISH_ROLL_C2,Finish 2 - Roll,ACTIVITY_UNMATCHED,,apply;finish,drywall_ceiling;int_drywall_ceiling,2
TSK_DCRP_FINISH_ROLL_C2,Finish 2 - Roll,MULTI_PHASE,,apply;finish,drywall_ceiling;int_drywall_ceiling,2
TSK_DCRP_FINISH_ROLL_C2,Finish 2 - Roll,PI_INT_PREFIX_DUPE,,apply;finish,drywall_ceiling;int_drywall_ceiling,2
TSK_DCRP_FINISH_SPRAY,Finish 1 - Spray,ACTIVITY_UNMATCHED,,finish,int_drywall_ceiling,1
TSK_DCRP_FINISH_SPRAY_C1,Spray Finish Coat 1,ACTIVITY_UNMATCHED,,apply,drywall_ceiling,1
TSK_DCRP_FINISH_SPRAY_C2,Finish 2 - Spray,ACTIVITY_UNMATCHED,,apply;finish,drywall_ceiling;int_drywall_ceiling,2
TSK_DCRP_FINISH_SPRAY_C2,Finish 2 - Spray,MULTI_PHASE,,apply;finish,drywall_ceiling;int_drywall_ceiling,2
TSK_DCRP_FINISH_SPRAY_C2,Finish 2 - Spray,PI_INT_PREFIX_DUPE,,apply;finish,drywall_ceiling;int_drywall_ceiling,2
TSK_DCRP_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,int_drywall_ceiling,1
TSK_DCRP_INTERSTAGE_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,drywall_ceiling,1
TSK_DCRP_INTERSTAGE_TOUCHUP,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,drywall_ceiling,1
TSK_DCRP_INTER_TOUCHUP,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,int_drywall_ceiling,1
TSK_DCRP_PROTECT_TEARDOWN,Protection Material Removal,ACTIVITY_UNMATCHED,,cleanup,drywall_ceiling,1
TSK_DCRP_SAND,Sand/Scuff,ACTIVITY_UNMATCHED,,prep,int_drywall_ceiling,1
TSK_DCRP_SAND_SCUFF,Sand/Scuff Sound Paint for Adhesion,ACTIVITY_UNMATCHED,,prep,drywall_ceiling,1
TSK_DCRP_SCRAPE,Scrape Failing Paint,ACTIVITY_UNMATCHED,,prep,int_drywall_ceiling,1
TSK_DCRP_SCRAPE_FAILING,Scrape Loose & Failing Paint,ACTIVITY_UNMATCHED,,prep,drywall_ceiling,1
TSK_DCRP_SITE_CLEANUP,Site Cleanup,ACTIVITY_UNMATCHED,,cleanup,drywall_ceiling,1
TSK_DCRP_WASH,Wash/Clean,ACTIVITY_UNMATCHED,,prep,int_drywall_ceiling,1
TSK_DCRP_WASH_CLEAN,Wash/Clean Surface,ACTIVITY_UNMATCHED,,prep,drywall_ceiling,1
TSK_DECK_EQUIPMENT_SETUP,Equipment Setup,ACTIVITY_UNMATCHED,,setup,ext_deck_floor,1
TSK_DECK_FIXTURE_MASK,Fixture Masking,ACTIVITY_UNMATCHED,,setup,ext_deck_floor,1
TSK_DECK_FLOOR_SAND,Floor Surface Sand,ACTIVITY_UNMATCHED,,prep,ext_deck_floor,1
TSK_DECK_FLOOR_WASH,Deck Floor Wash,ACTIVITY_UNMATCHED,,prep,ext_deck_floor,1
TSK_DECK_FURNITURE_RETURN,Furniture Return,ACTIVITY_UNMATCHED,,cleanup,ext_deck_floor,1
TSK_DECK_FURNITURE_STAGE,Furniture Staging/Clearing,ACTIVITY_UNMATCHED,,setup,ext_deck_floor,1
TSK_DECK_HARDSCAPE_PROTECT,Hardscape Protection,ACTIVITY_UNMATCHED,,setup,ext_deck_floor,1
TSK_DECK_LANDSCAPE_PROTECT,Landscape Protection,ACTIVITY_UNMATCHED,,setup,ext_deck_floor,1
