task_id,name,activity,module_count,scenario_count,phases,substrates,qts,buckets,methods,coatings,flags
TSK_CABT_PROT_FULL_TEARDOWN,Remove Cabinet Full Drape,,2,2,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_HVY_APPLIANCES,Cover Kitchen Appliances,,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_HVY_BACKSPLASH,Mask Backsplash,,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_HVY_COUNTERTOP,Mask Countertop Edges,,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_HVY_FACE_COVER,Cover Cabinet Faces (Heavy),,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_HVY_FLOOR,Lay Kitchen Floor Protection,,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_HVY_HARDWARE,Cover Cabinet Hardware,,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_HVY_TEARDOWN,Remove Heavy Cabinet Protection,,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_LIGHT_TEARDOWN,Remove Cabinet Face Covers,,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_PARTIAL_SETUP,Mask Cabinets — Partial perimeter (setup),,2,2,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_PARTIAL_TEARDOWN,Remove Cabinet Partial Mask,,2,2,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_STD_COUNTERTOP,Mask Countertop Edges,,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_STD_FACE_COVER,Cover Cabinet Faces (Standard),,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_STD_HARDWARE,Cover Cabinet Hardware,,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_PROT_STD_TEARDOWN,Remove Standard Cabinet Protection,,1,1,setup,cabinet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CABT_REMOVE_BACKSPLASH_MASK,Remove Backsplash Mask,,1,24,cleanup,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_CABT_REMOVE_COUNTERTOP_COVER,Remove Countertop Cover,,1,24,cleanup,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_CABT_REMOVE_FLOOR_FULL,Remove Full Kitchen Floor Cover,,1,24,cleanup,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_CABT_SAND_BETWEEN_DOORS,Sand Doors Between Coats,Sand Between Coats,1,24,interstage,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_CABT_SAND_BETWEEN_DRAWERS,Sand Drawers Between Coats,Sand Between Coats,1,24,interstage,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_CABT_SAND_BETWEEN_FRAME,Sand Frame Between Coats,Sand Between Coats,1,24,interstage,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_CABT_SAND_DOORS,Sand Cabinet Doors,,1,24,prep,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_CABT_SAND_DRAWERS,Sand Cabinet Drawers,,1,24,prep,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_CABT_SAND_FRAME,Sand Cabinet Frame,,1,24,prep,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_CABT_SPRAY_DOORS,Spray Cabinet Doors,,1,24,finish,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_CABT_SPRAY_DRAWERS,Spray Cabinet Drawers,,1,24,finish,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_CABT_SPRAY_FRAME,Spray Cabinet Frame,,1,24,finish,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_CABT_SPRAY_PRIME_DOORS,Spray Prime Cabinet Doors,Spray Prime,1,6,prime,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_CABT_SPRAY_PRIME_DRAWERS,Spray Prime Cabinet Drawers,Spray Prime,1,6,prime,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_CABT_SPRAY_PRIME_FRAME,Spray Prime Cabinet Frame,Spray Prime,1,6,prime,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_CABT_TACK_CLEAN,Tack Clean Cabinet,,1,24,interstage,cabinet,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_CAULK_ADHESION_CHECK,Spot Adhesion Verification,,1,2,apply,ext_caulk_joint,,nc_exterior,,,"NO_QT|ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prep, derived->apply)"
TSK_CAULK_APPLY_BACKER,Sealant Application — Over Backer Rod,,1,2,apply,ext_caulk_joint,,nc_exterior,,,"NO_QT|ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prep, derived->apply)"
TSK_CAULK_APPLY_SIMPLE,Sealant Application — Simple Bead,,1,2,apply,ext_caulk_joint,,nc_exterior,,,"NO_QT|ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prep, derived->apply)"
TSK_CAULK_BACKER_ROD,Backer Rod Installation,,1,2,apply,ext_caulk_joint,,nc_exterior,,,"NO_QT|ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prep, derived->apply)"
TSK_CAULK_INSPECT,Joint Inspection — Visual Continuity,,1,2,apply,ext_caulk_joint,,nc_exterior,,,"NO_QT|ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prep, derived->apply)"
TSK_CAULK_JOINTS_LF,Caulk Joints (LF),Caulk Joints,13,78,prep,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,QT3;QT4;QT5,nc_interior,brush;spray,paint,MULTI_SUBSTRATE
TSK_CAULK_JOINT_CLEAN,Joint Preparation — Dust/Debris Removal,,1,2,apply,ext_caulk_joint,,nc_exterior,,,"NO_QT|ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prep, derived->apply)"
TSK_CAULK_MASK_ADJACENT,Adjacent Surface Tape Masking,,1,2,apply,ext_caulk_joint,,nc_exterior,,,"NO_QT|ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prep, derived->apply)"
TSK_CAULK_PROTECT_GROUND,Ground Protection,,1,2,apply,ext_caulk_joint,,nc_exterior,,,"NO_QT|ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prep, derived->apply)"
TSK_CAULK_STAGE_MATERIALS,Material Staging,,1,2,apply,ext_caulk_joint,,nc_exterior,,,"NO_QT|ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prep, derived->apply)"
TSK_CAULK_TAPE_REMOVE,Tape Removal + Cleanup,,1,2,apply,ext_caulk_joint,,nc_exterior,,,"NO_QT|ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prep, derived->apply)"
TSK_CBRP_ADHESION,Adhesion Test,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_ASSESS,Condition Assessment,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_ASSESS_ADHESION,Adhesion Test (ASTM D3359),,1,2,setup,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_ASSESS_COATING_ID,Coating Identification — Latex vs Oil vs Factory,,1,2,setup,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_ASSESS_CONDITION,Visual Condition Scan,,1,2,setup,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_COATING_ID,Coating ID,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_DUST,Dust Cleanup,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_DUST_CLEANUP,Prep Dust Cleanup,,1,2,prep,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_EQUIP_CLEAN,Clean Equipment,,1,0,cleanup,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_FILL,Fill/Spackle,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_FILL_PATCH,Fill/Patch Damaged Areas,,1,2,prep,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_FINAL_INSPECT,Final Inspection,Final Inspect,2,2,cleanup,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_CBRP_FINAL_TOUCHUP,Final Touch-Up,,2,2,cleanup,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_FINISH_BRUSH,Finish 1 - Brush,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_FINISH_BRUSH_C1,Brush Finish Coat 1,,1,2,apply,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_FINISH_BRUSH_C2,Finish 2 - Brush,,2,2,apply;finish,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED|MULTI_PHASE
TSK_CBRP_FINISH_SPRAY,Finish 1 - Spray,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_FINISH_SPRAY_C1,Spray Finish Coat 1,,1,2,apply,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_FINISH_SPRAY_C2,Finish 2 - Spray,,2,2,apply;finish,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED|MULTI_PHASE
TSK_CBRP_FULL_PRIME_BRUSH,Full Prime - Brush,Brush Prime,1,2,prime,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_CBRP_FULL_PRIME_SPRAY,Full Prime - Spray,Spray Prime,1,2,prime,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_CBRP_INSPECT,Interstage Inspection,,1,0,interstage,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_INTERCOAT_SAND_DOOR,Intercoat Sand - Door/Panel,,1,2,interstage,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_INTERCOAT_SAND_FRAME,Intercoat Sand - Frame,,1,2,interstage,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_INTERSTAGE_INSPECT,Interstage Inspection,,1,2,interstage,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_INTERSTAGE_TOUCHUP,Interstage Touch-Up,,1,2,interstage,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_INTER_SAND,Intercoat Sand 220 (QT4),,1,0,interstage,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_INTER_TOUCHUP,Interstage Touch-Up,,1,0,interstage,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_PRIME_BRUSH,Prime - Brush,Brush Prime,1,0,prime,,,,,,NO_SUBSTRATE
TSK_CBRP_PRIME_SPRAY,Prime - Spray,Spray Prime,1,0,prime,,,,,,NO_SUBSTRATE
TSK_CBRP_PROTECT_TEARDOWN,Protection Material Removal,,1,2,cleanup,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_SAND,Sand/Scuff,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_SAND_SCUFF,Sand/Scuff Sound Paint for Adhesion,,1,2,prep,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_SCRAPE,Scrape Failing Paint,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CBRP_SCRAPE_FAILING,Scrape Loose & Failing Paint,,1,2,prep,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_SITE_CLEANUP,Site Cleanup,,1,2,cleanup,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CBRP_SPOT_PRIME,Spot Prime Scraped/Repaired Areas,Spot Prime,1,2,prime,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_CBRP_WASH_DEGREASE,Wash/Degrease Surface (Kitchen Critical),,1,2,prep,cabinet,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_CEIL_CUT_IN_WALL_PRIME,Cut-In Ceiling at Wall Line (Primer),,1,4,apply,drywall,QT2;QT3;QT4;QT5,nc_interior,roll,prime,"ACTIVITY_UNMATCHED|PHASE_DOCTRINE_HINT(name->prime, derived->apply)"
TSK_CEIL_CUT_IN_WALL_SPRAY_PRIME,Cut-In Wall Line After Ceiling Spray,Spray Prime,1,4,apply,drywall,QT2;QT3;QT4;QT5,nc_interior,spray_backroll,prime,"PHASE_DOCTRINE_HINT(name->prime, derived->apply)"
TSK_CEIL_FINAL_INSPECT_PRIME,Final Inspect Primed Ceiling,Final Inspect,2,14,cleanup,drywall,QT2;QT3;QT4;QT5,nc_interior,roll;spray;spray_backroll,prime,"PHASE_DOCTRINE_HINT(name->prime, derived->cleanup)"
TSK_CEIL_FLOOR_PROTECT_SETUP,Install Full Floor Cover (Ceiling Spray),Floor Mask Cycle,1,6,setup,drywall,QT2;QT3;QT4;QT5,nc_interior,spray;spray_backroll,prime,
TSK_CEIL_FLOOR_PROTECT_TEARDOWN,Tear Down Floor Cover (Ceiling Spray),Floor Mask Cycle,1,10,cleanup,drywall,QT2;QT3;QT4;QT5,nc_interior,roll;spray;spray_backroll,prime,
TSK_CEIL_INSPECT_PREPRIME,Inspect Bare Ceiling,Inspect Bare,2,14,prep,drywall,QT2;QT3;QT4;QT5,nc_interior,roll;spray;spray_backroll,prime,"PHASE_DOCTRINE_HINT(name->prime, derived->prep)"
TSK_CEIL_MASK_ADJACENT,Mask Wall Edge for Ceiling Spray,,1,6,setup,drywall,QT2;QT3;QT4;QT5,nc_interior,spray;spray_backroll,prime,ACTIVITY_UNMATCHED
TSK_CEIL_REMOVE_MASKING,Remove Ceiling Wall-Edge Masking,,1,10,cleanup,drywall,QT2;QT3;QT4;QT5,nc_interior,roll;spray;spray_backroll,prime,ACTIVITY_UNMATCHED
TSK_CEIL_VACUUM_DUST_PREPRIME,Vacuum Ceiling Dust,Vacuum Dust,1,10,prep,drywall,QT2;QT3;QT4;QT5,nc_interior,roll;spray;spray_backroll,prime,"PHASE_DOCTRINE_HINT(name->prime, derived->prep)"
TSK_CLEAR_BRUSH_LF,Clear Brush (LF),,13,13,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,QT3;QT4;QT5,nc_interior,,stain,ACTIVITY_UNMATCHED|MULTI_SUBSTRATE
TSK_CLEAR_BRUSH_SF,Clear Brush (SF),,3,3,finish,int_wainscot;int_wood_ceiling;int_wood_wall,QT3;QT4;QT5,nc_interior,,stain,ACTIVITY_UNMATCHED
TSK_CLEAR_SPRAY_LF,Clear Spray (LF),,13,13,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,QT3;QT4;QT5,nc_interior,,stain,ACTIVITY_UNMATCHED|MULTI_SUBSTRATE
TSK_CLEAR_SPRAY_SF,Clear Spray (SF),,3,3,finish,int_wainscot;int_wood_ceiling;int_wood_wall,QT3;QT4;QT5,nc_interior,,stain,ACTIVITY_UNMATCHED
TSK_CLOSET_SHELF_PROT_EDGE_SETUP,Mask Closet Shelf — Edge tape only (setup),,4,4,setup,closet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CLOSET_SHELF_PROT_EDGE_TEARDOWN,Remove Closet Shelf Edge Mask,,1,1,setup,closet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CLOSET_SHELF_PROT_ENCAP_SETUP,Mask Closet Shelf — Encapsulate (setup),,2,2,setup,closet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CLOSET_SHELF_PROT_ENCAP_TEARDOWN,Remove Closet Shelf Encapsulate Mask,,2,2,setup,closet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CLOSET_SHELF_PROT_FULL_SETUP,Mask Closet Shelf — Full drape (setup),,2,2,setup,closet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CLOSET_SHELF_PROT_FULL_TEARDOWN,Remove Closet Shelf Full Drape,,2,2,setup,closet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CLOSET_SHELF_PROT_PARTIAL_SETUP,Mask Closet Shelf — Partial perimeter (setup),,2,2,setup,closet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CLOSET_SHELF_PROT_PARTIAL_TEARDOWN,Remove Closet Shelf Partial Mask,,2,2,setup,closet,,nc_interior,,protect,NO_QT|ACTIVITY_UNMATCHED
TSK_CLRP_ADHESION,Adhesion Test,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_ASSESS,Condition Assessment,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_ASSESS_ADHESION,Adhesion Test (ASTM D3359),,1,2,setup,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_ASSESS_COATING_ID,Coating Identification — Latex vs Oil,,1,2,setup,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_ASSESS_CONDITION,Visual Condition Scan,,1,2,setup,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_COATING_ID,Coating ID,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_DUST,Dust Cleanup,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_DUST_CLEANUP,Prep Dust Cleanup,,1,2,prep,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_EQUIP_CLEAN,Clean Equipment,,1,0,cleanup,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_FILL,Fill/Spackle,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_FILL_PATCH,Fill/Patch Damaged Areas,,1,2,prep,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_FINAL_INSPECT,Final Inspection,Final Inspect,2,2,cleanup,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,
TSK_CLRP_FINAL_TOUCHUP,Final Touch-Up,,2,2,cleanup,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_FINISH_BRUSH,Finish 1 - Brush,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_FINISH_BRUSH_C2,Finish 2 - Brush,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_FINISH_ROLL,Finish 1 - Roll,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_FINISH_ROLL_C1,Roll Finish Coat 1,,1,2,apply,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_FINISH_ROLL_C2,Finish 2 - Roll,,2,2,apply;finish,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED|MULTI_PHASE
TSK_CLRP_FINISH_SPRAY,Finish 1 - Spray,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_FINISH_SPRAY_C1,Spray Finish Coat 1,,1,2,apply,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_FINISH_SPRAY_C2,Finish 2 - Spray,,2,2,apply;finish,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED|MULTI_PHASE
TSK_CLRP_FULL_PRIME_ROLL,Full Prime - Roll,Roll Prime,1,2,prime,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,
TSK_CLRP_FULL_PRIME_SPRAY,Full Prime - Spray,Spray Prime,1,2,prime,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,
TSK_CLRP_INSPECT,Interstage Inspection,,1,0,interstage,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_INTERSTAGE_INSPECT,Interstage Inspection,,1,2,interstage,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_INTERSTAGE_TOUCHUP,Interstage Touch-Up,,1,2,interstage,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_INTER_TOUCHUP,Interstage Touch-Up,,1,0,interstage,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_PRIME_BRUSH,Prime - Brush,Brush Prime,1,0,prime,,,,,,NO_SUBSTRATE
TSK_CLRP_PRIME_ROLL,Prime - Roll,Roll Prime,1,0,prime,,,,,,NO_SUBSTRATE
TSK_CLRP_PRIME_SPRAY,Prime - Spray,Spray Prime,1,0,prime,,,,,,NO_SUBSTRATE
TSK_CLRP_PROTECT_TEARDOWN,Protection Material Removal,,1,2,cleanup,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_SAND,Sand/Scuff,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_SAND_SCUFF,Sand/Scuff Sound Paint for Adhesion,,1,2,prep,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_SCRAPE,Scrape Failing Paint,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_SCRAPE_FAILING,Scrape Loose & Failing Paint,,1,2,prep,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_SITE_CLEANUP,Site Cleanup,,1,2,cleanup,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLRP_SPOT_PRIME,Spot Prime Scraped/Repaired Areas,Spot Prime,1,2,prime,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,
TSK_CLRP_WASH,Wash/Clean,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_CLRP_WASH_CLEAN,Wash/Clean Surface,,1,2,prep,closet,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLSH_APPLY_BR,Brush + Mini-Roller Closet Shelf Finish Coat,,1,12,apply,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_CLSH_APPLY_ROLLOFF,Spray + Roll-Off Closet Shelf Finish Coat,,1,4,apply,closet,QT2;QT3;QT4;QT5,nc_interior,spray_rolloff,paint,ACTIVITY_UNMATCHED
TSK_CLSH_APPLY_SPRAY,Spray Closet Shelf Finish Coat,,1,12,apply,closet,QT2;QT3;QT4;QT5,nc_interior,spray,paint,ACTIVITY_UNMATCHED
TSK_CLSH_DEGLOSS,Degloss Melamine Surfaces,,1,28,prep,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,ACTIVITY_UNMATCHED
TSK_CLSH_DUST,Dust Closet Shelf Surfaces,,1,28,prep,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,ACTIVITY_UNMATCHED
TSK_CLSH_FINAL_INSPECT,Final Inspect Closet Shelf,Final Inspect,1,28,cleanup,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,
TSK_CLSH_FIXTURE_COVER,Cover Fixtures Near Closet Shelf,,1,28,setup,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,ACTIVITY_UNMATCHED
TSK_CLSH_FLOOR_PROTECT,Install Closet Shelf Floor Protection,Floor Mask Cycle,1,28,setup,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,
TSK_CLSH_INSPECT,Inspect Closet Shelf Surfaces,,1,28,prep,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,ACTIVITY_UNMATCHED
TSK_CLSH_INTER_INSPECT,Inspect Closet Shelf Between Coats,,1,28,interstage,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,ACTIVITY_UNMATCHED
TSK_CLSH_INTER_SAND,Interstage Sand Closet Shelf,,1,28,interstage,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,ACTIVITY_UNMATCHED
TSK_CLSH_INTER_TACK,Interstage Tack Closet Shelf,,1,28,interstage,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,ACTIVITY_UNMATCHED
TSK_CLSH_PRIME_BONDING_BRUSH,Brush Bonding Primer on Closet Shelf,,1,8,prime,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_CLSH_PRIME_WOOD_BRUSH,Brush Wood Primer on Closet Shelf,,1,12,prime,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,ACTIVITY_UNMATCHED
TSK_CLSH_REMOVE_FIXTURE_COVERS,Remove Fixture Covers,Fixture Cover Cycle,1,28,cleanup,closet,QT2;QT3;QT4;QT5,nc_interior,brush_roll;spray;spray_rolloff,paint,
